listing_id,url,property_type,area_units,area_m2,land_area,rooms,floor,total_floors,has_repair,has_kupca,has_mortgage,photo_count,city,location_level_2,location_level_3,floor_ratio,is_first_floor,is_top_floor,area_per_room,description_has_parking,description_has_furnished,price_azn
5967969,https://bina.az/items/5967969,heyet-evleri,m²,600.0,12.0,9.0,,,True,True,False,30,Bakı,abseron,novxani,,,,66.66666666666667,False,,795000
5751234,https://bina.az/items/5751234,menziller/yeni-tikili,m²,190.0,,4.0,7.0,17.0,True,True,False,30,Bakı,iceri-seher-metrosu,,0.4117647058823529,False,False,47.5,False,,650000
6365372,https://bina.az/items/6365372,torpaq,sot,7.0,,,,,,True,True,6,Bakı,xezer,bine,,,,,False,,185000
6201137,https://bina.az/items/6201137,obyektler,m²,61.0,,,,,True,True,False,8,Bakı,iceri-seher-metrosu,,,,,,False,,420000
6100478,https://bina.az/items/6100478,torpaq,sot,3.2,,,,,,True,True,4,Bakı,abseron,novxani,,,,,False,,39000
5971628,https://bina.az/items/5971628,torpaq,sot,5.5,,,,,,True,True,5,Bakı,abseron,goredil,,,,,False,,58000
6187434,https://bina.az/items/6187434,menziller/kohne-tikili,m²,115.0,,3.0,8.0,10.0,True,True,False,14,Bakı,insaatcilar,,0.8,False,False,38.333333333333336,False,,255000
5773848,https://bina.az/items/5773848,heyet-evleri,m²,245.0,12.0,6.0,,,True,True,False,25,Bakı,abseron,novxani,,,,40.833333333333336,False,,699999
5842948,https://bina.az/items/5842948,menziller/yeni-tikili,m²,82.0,,3.0,6.0,6.0,True,True,False,13,Bakı,abseron,masazir,1.0,False,True,27.333333333333332,False,,79500
6365374,https://bina.az/items/6365374,obyektler,m²,40.0,,,,,True,True,False,4,Bakı,elmler-akademiyasi,,,,,,False,,100000
6365375,https://bina.az/items/6365375,menziller/yeni-tikili,m²,75.0,,2.0,5.0,14.0,True,True,True,12,Bakı,azadliq-prospekti,,0.35714285714285715,False,False,37.5,False,,225000
6365376,https://bina.az/items/6365376,menziller/yeni-tikili,m²,135.0,,3.0,3.0,12.0,True,True,True,27,Bakı,insaatcilar,,0.25,False,False,45.0,False,,265000
6365383,https://bina.az/items/6365383,heyet-evleri,m²,57.0,1.0,2.0,,,True,False,False,19,Bakı,bineqedi,bileceri,,,,28.5,False,,58500
6365388,https://bina.az/items/6365388,menziller/kohne-tikili,m²,80.0,,3.0,3.0,6.0,False,True,True,18,Bakı,28-may,,0.5,False,False,26.666666666666668,False,,250000
6365389,https://bina.az/items/6365389,menziller/yeni-tikili,m²,70.0,,3.0,1.0,5.0,True,True,False,15,Bakı,abseron,masazir,0.2,True,False,23.333333333333332,False,,105000
6270881,https://bina.az/items/6270881,torpaq,sot,16.0,,,,,,True,False,2,Bakı,xezer,turken,,,,,False,,94000
6365391,https://bina.az/items/6365391,heyet-evleri,m²,200.0,3.5,7.0,,,True,True,False,17,Bakı,xetai,kohne-gunesli,,,,28.571428571428573,False,True,280000
6284375,https://bina.az/items/6284375,obyektler,m²,230.0,,,,,True,True,False,14,Bakı,hezi-aslanov,,,,,,False,,650000
6365392,https://bina.az/items/6365392,menziller/yeni-tikili,m²,90.0,,3.0,6.0,8.0,True,True,True,11,Bakı,neriman-nerimanov,,0.75,False,False,30.0,False,,335000
6169304,https://bina.az/items/6169304,menziller/kohne-tikili,m²,100.0,,3.0,2.0,2.0,True,True,False,12,Bakı,bineqedi,m-e-resulzade,1.0,False,True,33.333333333333336,False,,185000
5872580,https://bina.az/items/5872580,menziller/yeni-tikili,m²,54.0,,2.0,5.0,13.0,True,True,True,10,Bakı,azadliq-prospekti,,0.38461538461538464,False,False,27.0,False,True,145000
6284347,https://bina.az/items/6284347,heyet-evleri,m²,100.0,2.0,4.0,,,True,True,True,10,Bakı,abseron,mammadli,,,,25.0,False,,109000
5823198,https://bina.az/items/5823198,menziller/yeni-tikili,m²,121.0,,3.0,16.0,17.0,True,True,True,28,Bakı,azadliq-prospekti,,0.9411764705882353,False,False,40.333333333333336,False,,280000
4919297,https://bina.az/items/4919297,menziller/yeni-tikili,m²,105.0,,3.0,12.0,17.0,True,True,True,23,Bakı,bineqedi,m-e-resulzade,0.7058823529411765,False,False,35.0,False,True,237000
6054477,https://bina.az/items/6054477,menziller/yeni-tikili,m²,109.0,,3.0,8.0,16.0,True,True,True,21,Bakı,azadliq-prospekti,,0.5,False,False,36.333333333333336,False,,258000
6365399,https://bina.az/items/6365399,menziller/yeni-tikili,m²,132.0,,3.0,8.0,16.0,False,True,True,4,Bakı,genclik,,0.5,False,False,44.0,False,,470000
6365400,https://bina.az/items/6365400,menziller/kohne-tikili,m²,60.0,,2.0,5.0,9.0,True,True,False,14,Bakı,hezi-aslanov,,0.5555555555555556,False,False,30.0,False,True,189000
6365406,https://bina.az/items/6365406,heyet-evleri,m²,110.0,1.8,3.0,,,True,True,False,30,Bakı,abseron,masazir,,,,36.666666666666664,False,,115000
6365407,https://bina.az/items/6365407,menziller/yeni-tikili,m²,125.0,,3.0,4.0,14.0,True,True,True,19,Bakı,azadliq-prospekti,,0.2857142857142857,False,False,41.666666666666664,False,,365000
6365408,https://bina.az/items/6365408,heyet-evleri,m²,160.0,4.0,5.0,,,,False,False,12,Qəbələ,,,,,,32.0,False,,160000
6365411,https://bina.az/items/6365411,menziller/yeni-tikili,m²,167.0,,4.0,13.0,16.0,True,True,True,16,Bakı,nizami-metrosu,,0.8125,False,False,41.75,True,,790000
6193430,https://bina.az/items/6193430,menziller/kohne-tikili,m²,73.0,,3.0,8.0,9.0,True,True,False,28,Bakı,bineqedi,9-cu-mikrorayon,0.8888888888888888,False,False,24.333333333333332,False,,195000
5315905,https://bina.az/items/5315905,menziller/kohne-tikili,m²,118.0,,4.0,7.0,9.0,True,True,False,10,Bakı,azadliq-prospekti,,0.7777777777777778,False,False,29.5,False,,238000
5832122,https://bina.az/items/5832122,menziller/yeni-tikili,m²,57.0,,2.0,5.0,6.0,False,False,False,5,Bakı,abseron,masazir,0.8333333333333334,False,False,28.5,False,,57000
6365414,https://bina.az/items/6365414,heyet-evleri,m²,200.0,8.0,4.0,,,True,False,False,22,Bakı,xezer,merdekan,,,,50.0,False,,395000
6365415,https://bina.az/items/6365415,heyet-evleri,m²,34.0,0.3,2.0,,,False,False,False,10,Bakı,abseron,masazir,,,,17.0,False,,40000
6365305,https://bina.az/items/6365305,torpaq,sot,6.0,,,,,,False,False,3,Bakı,xezer,sagan,,,,,False,,220000
6365420,https://bina.az/items/6365420,menziller/kohne-tikili,m²,95.0,,4.0,1.0,5.0,True,True,False,11,Bakı,nesimi,,0.2,True,False,23.75,False,,250000
6365421,https://bina.az/items/6365421,heyet-evleri,m²,160.0,2.3,6.0,,,True,True,False,17,Bakı,abseron,mehdiabad,,,,26.666666666666668,False,,175000
6365423,https://bina.az/items/6365423,menziller/kohne-tikili,m²,60.0,,3.0,2.0,9.0,True,True,True,27,Bakı,insaatcilar,,0.2222222222222222,False,False,20.0,False,,188000
6365424,https://bina.az/items/6365424,menziller/yeni-tikili,m²,96.0,,3.0,7.0,16.0,True,True,False,14,Bakı,hezi-aslanov,,0.4375,False,False,32.0,False,,205000
6365431,https://bina.az/items/6365431,menziller/yeni-tikili,m²,150.0,,3.0,15.0,17.0,True,True,False,23,Bakı,yasamal,yeni-yasamal,0.8823529411764706,False,False,50.0,False,True,295000
6365436,https://bina.az/items/6365436,menziller/kohne-tikili,m²,72.0,,2.0,5.0,5.0,False,True,False,12,Bakı,neftciler,,1.0,False,True,36.0,False,,155000
6348405,https://bina.az/items/6348405,menziller/yeni-tikili,m²,85.0,,3.0,15.0,17.0,True,True,True,12,Xırdalan,,,0.8823529411764706,False,False,28.333333333333332,False,True,157000
6365438,https://bina.az/items/6365438,heyet-evleri,m²,155.0,3.0,4.0,,,True,True,True,17,Bakı,xezer,suvelan,,,,38.75,False,,265000
6276579,https://bina.az/items/6276579,torpaq,sot,8.0,,,,,,True,False,8,Şamaxı,,,,,,,False,,16000
5004693,https://bina.az/items/5004693,torpaq,sot,4.0,,,,,,True,False,16,Şamaxı,,,,,,,False,,10000
6160276,https://bina.az/items/6160276,torpaq,sot,367.0,,,,,,True,False,19,Şamaxı,,,,,,,False,,125000
6095654,https://bina.az/items/6095654,torpaq,sot,12.0,,,,,,True,False,8,Şamaxı,,,,,,,False,,24000
6365440,https://bina.az/items/6365440,menziller/kohne-tikili,m²,65.0,,2.0,5.0,9.0,True,True,False,11,Bakı,hezi-aslanov,,0.5555555555555556,False,False,32.5,False,,189000
6365441,https://bina.az/items/6365441,heyet-evleri,m²,170.0,2.5,5.0,,,True,True,True,20,Bakı,xezer,merdekan,,,,34.0,False,,285000
6365443,https://bina.az/items/6365443,heyet-evleri,m²,60.0,0.1,2.0,,,True,False,False,8,Bakı,20-yanvar,,,,,30.0,False,,84000
6365447,https://bina.az/items/6365447,torpaq,sot,100.0,,,,,,True,False,14,Şamaxı,,,,,,,False,,450000
5696827,https://bina.az/items/5696827,heyet-evleri,m²,280.0,6.0,8.0,,,True,True,False,30,Sumqayıt,,,,,,35.0,False,,250000
6274581,https://bina.az/items/6274581,menziller/kohne-tikili,m²,70.0,,2.0,6.0,12.0,True,True,True,14,Bakı,bineqedi,,0.5,False,False,35.0,False,,188000
6365452,https://bina.az/items/6365452,heyet-evleri,m²,57.0,1.4,3.0,,,True,True,False,11,Bakı,abseron,mammadli,,,,19.0,False,,83000
6282204,https://bina.az/items/6282204,menziller/yeni-tikili,m²,52.0,,2.0,4.0,10.0,True,True,False,20,Sumqayıt,,,0.4,False,False,26.0,False,,130000
6365466,https://bina.az/items/6365466,heyet-evleri,m²,190.0,4.0,4.0,,,True,True,False,17,Bakı,abseron,novxani,,,,47.5,False,,195000
6365468,https://bina.az/items/6365468,menziller/kohne-tikili,m²,45.0,,2.0,6.0,9.0,True,True,False,9,Bakı,hezi-aslanov,,0.6666666666666666,False,False,22.5,False,,85000
6365469,https://bina.az/items/6365469,menziller/kohne-tikili,m²,110.0,,4.0,9.0,9.0,True,True,True,15,Bakı,azadliq-prospekti,,1.0,False,True,27.5,False,,255000
6365472,https://bina.az/items/6365472,menziller/yeni-tikili,m²,95.0,,3.0,15.0,19.0,,True,True,19,Bakı,hezi-aslanov,,0.7894736842105263,False,False,31.666666666666668,False,,228000
6282740,https://bina.az/items/6282740,menziller/yeni-tikili,m²,120.0,,3.0,4.0,6.0,True,True,True,17,Bakı,abseron,masazir,0.6666666666666666,False,False,40.0,False,,160000
6117031,https://bina.az/items/6117031,menziller/yeni-tikili,m²,44.0,,2.0,3.0,6.0,True,False,False,8,Bakı,abseron,masazir,0.5,False,False,22.0,False,,72000
6273417,https://bina.az/items/6273417,menziller/kohne-tikili,m²,70.0,,3.0,3.0,5.0,True,True,False,18,Bakı,genclik,,0.6,False,False,23.333333333333332,False,True,192000
6365477,https://bina.az/items/6365477,menziller/yeni-tikili,m²,57.7,,2.0,6.0,16.0,True,False,False,28,Bakı,neriman-nerimanov,,0.375,False,False,28.85,False,True,295000
6365478,https://bina.az/items/6365478,heyet-evleri,m²,300.0,5.0,7.0,,,False,True,False,4,Bakı,abseron,hokmeli,,,,42.857142857142854,False,,70000
6365479,https://bina.az/items/6365479,menziller/kohne-tikili,m²,90.0,,3.0,9.0,9.0,True,True,True,10,Bakı,azadliq-prospekti,,1.0,False,True,30.0,False,,245000
5531430,https://bina.az/items/5531430,qarajlar,m²,42.3,,,,,,False,False,7,Bakı,nizami-metrosu,,,,,,False,,100000
6127528,https://bina.az/items/6127528,menziller/kohne-tikili,m²,33.0,,2.0,4.0,5.0,True,True,False,4,Bakı,elmler-akademiyasi,,0.8,False,False,16.5,False,,120000
6274637,https://bina.az/items/6274637,menziller/kohne-tikili,m²,65.0,,2.0,9.0,9.0,True,True,False,8,Bakı,yasamal,,1.0,False,True,32.5,False,,145000
6118970,https://bina.az/items/6118970,menziller/yeni-tikili,m²,146.0,,3.0,17.0,17.0,True,True,False,18,Bakı,elmler-akademiyasi,,1.0,False,True,48.666666666666664,False,,300000
6189059,https://bina.az/items/6189059,torpaq,sot,2.0,,,,,,True,False,4,Bakı,bineqedi,sulutepe,,,,,False,,60000
6282013,https://bina.az/items/6282013,torpaq,sot,14.0,,,,,,True,True,6,Bakı,xezer,merdekan,,,,,False,,700000
6281794,https://bina.az/items/6281794,heyet-evleri,m²,255.0,7.0,5.0,,,True,True,True,30,Bakı,xezer,merdekan,,,,51.0,True,,695000
5946120,https://bina.az/items/5946120,torpaq,sot,72.0,,,,,,True,False,6,Bakı,xezer,suvelan,,,,,False,,1152000
5743340,https://bina.az/items/5743340,menziller/yeni-tikili,m²,80.0,,2.0,5.0,16.0,True,True,False,6,Bakı,qara-qarayev,,0.3125,False,False,40.0,False,,245000
6310791,https://bina.az/items/6310791,menziller/yeni-tikili,m²,95.0,,3.0,11.0,16.0,True,True,False,17,Bakı,neftciler,,0.6875,False,False,31.666666666666668,False,,265999
6360635,https://bina.az/items/6360635,menziller/yeni-tikili,m²,65.0,,3.0,4.0,16.0,True,True,False,11,Bakı,qara-qarayev,,0.25,False,False,21.666666666666668,False,,204999
6025043,https://bina.az/items/6025043,heyet-evleri,m²,900.0,8.0,13.0,,,True,True,False,29,Bakı,qara-qarayev,,,,,69.23076923076923,False,,1500000
6276631,https://bina.az/items/6276631,menziller/yeni-tikili,m²,100.0,,3.0,4.0,16.0,True,True,False,30,Bakı,neftciler,,0.25,False,False,33.333333333333336,False,,254999
5723573,https://bina.az/items/5723573,torpaq,sot,28.0,,,,,,True,False,10,Bakı,qaradag,sengecal,,,,,True,,220000
5786178,https://bina.az/items/5786178,menziller/yeni-tikili,m²,114.0,,3.0,3.0,16.0,True,True,True,8,Bakı,memar-ecemi,,0.1875,False,False,38.0,False,True,300000
5837598,https://bina.az/items/5837598,heyet-evleri,m²,610.0,14.0,6.0,,,True,True,True,18,Bakı,xezer,merdekan,,,,101.66666666666667,False,,320000
6280532,https://bina.az/items/6280532,torpaq,sot,7.0,,,,,,True,False,6,Bakı,xezer,merdekan,,,,,False,,224000
6351532,https://bina.az/items/6351532,menziller/yeni-tikili,m²,45.0,,3.0,15.0,16.0,True,True,False,13,Bakı,qara-qarayev,,0.9375,False,False,15.0,False,,168999
5914276,https://bina.az/items/5914276,menziller/yeni-tikili,m²,40.0,,2.0,15.0,16.0,True,True,False,17,Bakı,qara-qarayev,,0.9375,False,False,20.0,False,,158000
6045741,https://bina.az/items/6045741,menziller/yeni-tikili,m²,67.0,,2.0,17.0,19.0,True,True,False,12,Bakı,xetai,,0.8947368421052632,False,False,33.5,False,,198999
5840666,https://bina.az/items/5840666,menziller/yeni-tikili,m²,80.0,,2.0,14.0,16.0,False,True,False,7,Bakı,neftciler,,0.875,False,False,40.0,False,,190000
5480231,https://bina.az/items/5480231,menziller/yeni-tikili,m²,147.0,,3.0,17.0,17.0,False,True,False,18,Bakı,elmler-akademiyasi,,1.0,False,True,49.0,False,,300000
5097338,https://bina.az/items/5097338,heyet-evleri,m²,360.0,6.0,5.0,,,True,True,False,23,Bakı,sabuncu,albaliliq,,,,72.0,False,,180000
5859826,https://bina.az/items/5859826,menziller/yeni-tikili,m²,55.0,,2.0,7.0,14.0,True,False,False,14,Bakı,28-may,,0.5,False,False,27.5,False,,220000
6187744,https://bina.az/items/6187744,menziller/yeni-tikili,m²,46.0,,2.0,11.0,17.0,True,False,False,13,Xırdalan,,,0.6470588235294118,False,False,23.0,False,,74000
5561862,https://bina.az/items/5561862,torpaq,sot,12.0,,,,,,True,False,5,Bakı,xezer,dubendi,,,,,False,,120000
5608209,https://bina.az/items/5608209,obyektler,m²,20.0,,,,,True,False,False,5,Bakı,genclik,,,,,,False,,85000
6200162,https://bina.az/items/6200162,menziller/yeni-tikili,m²,55.0,,2.0,8.0,16.0,True,True,True,24,Bakı,neriman-nerimanov,,0.5,False,False,27.5,False,,279000
6363182,https://bina.az/items/6363182,menziller/yeni-tikili,m²,135.0,,3.0,18.0,19.0,True,True,True,6,Bakı,genclik,,0.9473684210526315,False,False,45.0,False,,265000
6280987,https://bina.az/items/6280987,menziller/yeni-tikili,m²,65.0,,2.0,10.0,16.0,True,True,False,7,Bakı,qara-qarayev,,0.625,False,False,32.5,False,,214999
5920284,https://bina.az/items/5920284,menziller/yeni-tikili,m²,78.0,,2.0,7.0,16.0,True,True,False,30,Bakı,qara-qarayev,,0.4375,False,False,39.0,False,,249999
5762431,https://bina.az/items/5762431,menziller/yeni-tikili,m²,110.0,,3.0,13.0,17.0,True,True,False,11,Bakı,qara-qarayev,,0.7647058823529411,False,False,36.666666666666664,False,,287000
6362241,https://bina.az/items/6362241,menziller/kohne-tikili,m²,110.0,,4.0,3.0,5.0,True,True,True,19,Bakı,xalqlar-dostlugu,,0.6,False,False,27.5,False,,258000
6362897,https://bina.az/items/6362897,obyektler,m²,35.0,,,,,True,False,False,5,Bakı,sebail,badamdar,,,,,False,,70000
6363422,https://bina.az/items/6363422,heyet-evleri,m²,95.0,2.0,3.0,,,True,False,False,9,Bakı,xezer,bine,,,,31.666666666666668,False,,42500
6365220,https://bina.az/items/6365220,heyet-evleri,m²,70.0,1.5,3.0,,,True,True,True,10,Bakı,abseron,mammadli,,,,23.333333333333332,False,,80000
6254253,https://bina.az/items/6254253,menziller/kohne-tikili,m²,55.0,,2.0,4.0,5.0,True,True,False,9,Bakı,memar-ecemi,,0.8,False,False,27.5,False,,155000
6150088,https://bina.az/items/6150088,menziller/kohne-tikili,m²,65.0,,2.0,3.0,5.0,True,True,False,27,Bakı,memar-ecemi,,0.6,False,False,32.5,False,,150000
6278834,https://bina.az/items/6278834,menziller/yeni-tikili,m²,113.0,,3.0,4.0,14.0,True,True,True,14,Bakı,azadliq-prospekti,,0.2857142857142857,False,False,37.666666666666664,False,,355000
5031274,https://bina.az/items/5031274,torpaq,sot,3.0,,,,,,True,True,3,Qəbələ,,,,,,,False,,55500
6364015,https://bina.az/items/6364015,menziller/yeni-tikili,m²,55.0,,2.0,13.0,15.0,True,True,True,6,Xırdalan,,,0.8666666666666667,False,False,27.5,False,,116000
6365488,https://bina.az/items/6365488,menziller/yeni-tikili,m²,80.0,,3.0,3.0,8.0,True,True,True,9,Xırdalan,,,0.375,False,False,26.666666666666668,False,,151500
6365491,https://bina.az/items/6365491,menziller/yeni-tikili,m²,157.0,,4.0,6.0,18.0,True,True,True,16,Bakı,xetai,ehmedli-qesebesi,0.3333333333333333,False,False,39.25,False,,285000
6365492,https://bina.az/items/6365492,menziller/kohne-tikili,m²,105.0,,4.0,3.0,5.0,True,True,True,13,Bakı,sabuncu,bakixanov,0.6,False,False,26.25,False,,250000
6365494,https://bina.az/items/6365494,menziller/kohne-tikili,m²,65.0,,2.0,6.0,9.0,True,True,True,9,Bakı,hezi-aslanov,,0.6666666666666666,False,False,32.5,False,False,148000
6365498,https://bina.az/items/6365498,heyet-evleri,m²,180.0,12.0,4.0,,,True,True,False,18,Bakı,xezer,buzovna,,,,45.0,False,,245000
6365502,https://bina.az/items/6365502,menziller/yeni-tikili,m²,60.0,,2.0,4.0,6.0,True,True,False,16,Bakı,abseron,masazir,0.6666666666666666,False,False,30.0,False,,89000
6365503,https://bina.az/items/6365503,heyet-evleri,m²,200.0,2.0,4.0,,,True,True,False,23,Bakı,abseron,masazir,,,,50.0,False,,155000
6365508,https://bina.az/items/6365508,menziller/yeni-tikili,m²,62.0,,2.0,5.0,17.0,True,False,False,13,Bakı,koroglu,,0.29411764705882354,False,False,31.0,False,True,250000
6365514,https://bina.az/items/6365514,torpaq,sot,4.4,,,,,,True,False,5,Bakı,sabuncu,albaliliq,,,,,False,,65900
6365515,https://bina.az/items/6365515,heyet-evleri,m²,95.0,2.5,3.0,,,True,False,False,17,Bakı,suraxani,hovsan,,,,31.666666666666668,False,,129000
6365516,https://bina.az/items/6365516,heyet-evleri,m²,300.0,5.5,4.0,,,True,True,True,18,Bakı,xezer,buzovna,,,,75.0,False,,615000
6365521,https://bina.az/items/6365521,torpaq,sot,6.0,,,,,,True,False,4,Bakı,xezer,sagan,,,,,False,,107400
6365524,https://bina.az/items/6365524,heyet-evleri,m²,100.0,3.8,4.0,,,True,True,True,20,Bakı,sabuncu,albaliliq,,,,25.0,False,True,119000
6365525,https://bina.az/items/6365525,heyet-evleri,m²,63.7,0.79,3.0,,,True,False,False,5,Bakı,nizami,kesle,,,,21.233333333333334,False,,85000
6365526,https://bina.az/items/6365526,torpaq,sot,4.0,,,,,,True,False,2,Bakı,xezer,buzovna,,,,,False,,120000
6365532,https://bina.az/items/6365532,heyet-evleri,m²,100.0,1.1,3.0,,,True,True,False,15,Bakı,bineqedi,bineqedi-qesebesi,,,,33.333333333333336,False,,82000
6365533,https://bina.az/items/6365533,menziller/yeni-tikili,m²,102.0,,4.0,7.0,9.0,True,True,False,15,Bakı,sabuncu,ramana,0.7777777777777778,False,False,25.5,False,,135000
6365538,https://bina.az/items/6365538,heyet-evleri,m²,120.0,1.5,5.0,,,True,False,False,29,Bakı,avtovagzal,,,,,24.0,False,,190000
6365541,https://bina.az/items/6365541,heyet-evleri,m²,100.0,4.0,3.0,,,True,True,False,15,Göyçay,,,,,,33.333333333333336,False,,150000
6365545,https://bina.az/items/6365545,heyet-evleri,m²,170.0,6.5,4.0,,,True,True,False,10,Qusar,,,,,,42.5,False,,250000
6365546,https://bina.az/items/6365546,menziller/kohne-tikili,m²,60.0,,3.0,1.0,3.0,True,True,False,11,Bakı,qaradag,sahil-qesebesi,0.3333333333333333,True,False,20.0,False,,85000
6365550,https://bina.az/items/6365550,heyet-evleri,m²,220.0,6.0,7.0,,,True,True,False,13,Bakı,xalqlar-dostlugu,,,,,31.428571428571427,False,,600000
6200312,https://bina.az/items/6200312,obyektler,m²,115.0,,,,,True,True,False,21,Bakı,yasamal,,,,,,True,,700000
5286626,https://bina.az/items/5286626,obyektler,m²,700.0,,,,,True,True,False,29,Bakı,nesimi,,,,,,False,True,2000000
6365552,https://bina.az/items/6365552,menziller/yeni-tikili,m²,60.0,,1.0,1.0,1.0,True,True,False,6,Bakı,sabuncu,sea-breeze,1.0,True,True,60.0,False,,231000
6365553,https://bina.az/items/6365553,menziller/kohne-tikili,m²,69.3,,3.0,10.0,10.0,False,True,False,8,Bakı,xetai,ehmedli-qesebesi,1.0,False,True,23.099999999999998,False,,146000
6365556,https://bina.az/items/6365556,heyet-evleri,m²,246.0,8.0,7.0,,,True,True,True,14,Bakı,sabuncu,mastaga,,,,35.142857142857146,False,,249000
6365442,https://bina.az/items/6365442,qarajlar,m²,25.0,,,,,,True,False,3,Bakı,elmler-akademiyasi,,,,,,False,,23000
6365558,https://bina.az/items/6365558,menziller/yeni-tikili,m²,72.0,,2.0,4.0,12.0,False,False,False,7,Bakı,sabuncu,bakixanov,0.3333333333333333,False,False,36.0,True,,150000
5969375,https://bina.az/items/5969375,menziller/yeni-tikili,m²,44.0,,2.0,3.0,6.0,True,False,False,10,Bakı,abseron,masazir,0.5,False,False,22.0,False,,72000
6364481,https://bina.az/items/6364481,torpaq,sot,15.0,,,,,,True,False,8,Qəbələ,,,,,,,False,,8500
5902284,https://bina.az/items/5902284,menziller/yeni-tikili,m²,183.0,,4.0,5.0,18.0,True,True,False,30,Bakı,sah-ismayil-xetai,,0.2777777777777778,False,False,45.75,True,,675000
6088533,https://bina.az/items/6088533,heyet-evleri,m²,130.0,2.5,5.0,,,True,False,False,17,Bakı,bineqedi,bileceri,,,,26.0,False,,125000
6292019,https://bina.az/items/6292019,menziller/kohne-tikili,m²,80.0,,3.0,4.0,5.0,True,True,False,13,Bakı,nerimanov,,0.8,False,False,26.666666666666668,False,,235000
6279040,https://bina.az/items/6279040,menziller/kohne-tikili,m²,81.0,,3.0,2.0,6.0,True,True,False,30,Bakı,genclik,,0.3333333333333333,False,False,27.0,True,,295000
6365568,https://bina.az/items/6365568,menziller/kohne-tikili,m²,50.0,,2.0,5.0,5.0,True,True,False,10,Bakı,neftciler,,1.0,False,True,25.0,False,,126500
6365572,https://bina.az/items/6365572,heyet-evleri,m²,160.0,4.0,4.0,,,True,True,True,15,Bakı,xezer,suvelan,,,,40.0,False,,245000
6365579,https://bina.az/items/6365579,menziller/yeni-tikili,m²,113.0,,3.0,4.0,15.0,True,True,True,7,Bakı,azadliq-prospekti,,0.26666666666666666,False,False,37.666666666666664,False,,355000
5207391,https://bina.az/items/5207391,heyet-evleri,m²,1032.0,9.5,20.0,,,True,True,False,25,Bakı,sebail,badamdar,,,,51.6,False,,5500000
6095128,https://bina.az/items/6095128,menziller/yeni-tikili,m²,130.0,,3.0,19.0,21.0,True,True,True,14,Bakı,nizami-metrosu,,0.9047619047619048,False,False,43.333333333333336,False,True,360000
6365582,https://bina.az/items/6365582,menziller/kohne-tikili,m²,44.0,,2.0,2.0,5.0,True,True,False,27,Sumqayıt,,,0.4,False,False,22.0,False,,92000
6365583,https://bina.az/items/6365583,menziller/kohne-tikili,m²,58.0,,2.0,5.0,9.0,True,True,True,9,Bakı,memar-ecemi,,0.5555555555555556,False,False,29.0,False,,124000
6365589,https://bina.az/items/6365589,menziller/yeni-tikili,m²,95.0,,3.0,3.0,19.0,True,True,True,14,Bakı,insaatcilar,,0.15789473684210525,False,False,31.666666666666668,False,,185000
6365592,https://bina.az/items/6365592,torpaq,sot,4.0,,,,,,False,False,8,Bakı,xezer,bine,,,,,False,,49000
6365593,https://bina.az/items/6365593,menziller/kohne-tikili,m²,75.0,,2.0,5.0,9.0,True,True,False,8,Bakı,nesimi-metrosu,,0.5555555555555556,False,False,37.5,False,,168000
6357927,https://bina.az/items/6357927,menziller/yeni-tikili,m²,119.0,,3.0,5.0,10.0,True,False,False,27,Bakı,neriman-nerimanov,,0.5,False,False,39.666666666666664,False,,350000
6365577,https://bina.az/items/6365577,heyet-evleri,m²,200.0,7.0,5.0,,,False,True,False,7,Bakı,abseron,mammadli,,,,40.0,False,,155000
6365599,https://bina.az/items/6365599,menziller/kohne-tikili,m²,65.0,,2.0,5.0,5.0,True,True,True,11,Bakı,bineqedi,8-ci-mikrorayon,1.0,False,True,32.5,False,,186000
6365601,https://bina.az/items/6365601,heyet-evleri,m²,250.0,41.0,6.0,,,True,True,False,21,Sumqayıt,,,,,,41.666666666666664,False,,135000
6365603,https://bina.az/items/6365603,menziller/yeni-tikili,m²,100.0,,4.0,4.0,15.0,True,True,True,15,Bakı,insaatcilar,,0.26666666666666666,False,False,25.0,False,,194000
6178755,https://bina.az/items/6178755,menziller/yeni-tikili,m²,780.0,,8.0,16.0,17.0,False,True,True,27,Bakı,elmler-akademiyasi,,0.9411764705882353,False,False,97.5,False,,840000
5906353,https://bina.az/items/5906353,menziller/yeni-tikili,m²,125.0,,3.0,7.0,15.0,True,True,True,18,Bakı,sahil,,0.4666666666666667,False,False,41.666666666666664,False,,435000
5984826,https://bina.az/items/5984826,heyet-evleri,m²,190.0,5.0,6.0,,,True,True,True,30,Bakı,sabuncu,sea-breeze,,,,31.666666666666668,False,,650000
5688061,https://bina.az/items/5688061,heyet-evleri,m²,500.0,9.0,11.0,,,True,True,True,30,Bakı,xezer,buzovna,,,,45.45454545454545,False,,730000
6365610,https://bina.az/items/6365610,menziller/kohne-tikili,m²,48.0,,2.0,8.0,9.0,True,True,True,10,Bakı,ehmedli,,0.8888888888888888,False,False,24.0,False,,147000
6365609,https://bina.az/items/6365609,torpaq,sot,2.5,,,,,,True,False,3,Bakı,suraxani,yeni-suraxani,,,,,False,,95000
6365612,https://bina.az/items/6365612,torpaq,sot,3.0,,,,,,True,False,7,Bakı,abseron,masazir,,,,,False,,46000
6365520,https://bina.az/items/6365520,heyet-evleri,m²,250.0,10.0,5.0,,,False,True,False,9,Bakı,bineqedi,sulutepe,,,,50.0,False,,290000
